Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_100.jpg;-0.922004;0.4560645;0;2.457067;102.8376;89.38722;1.305334;51.00038;-0.0005980903
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_153.jpg;-3.625606;0.2758243;0;2.469488;102.932;89.50075;1.271399;50.74223;0.0001335684
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_196.jpg;-5.490814;0.1514771;0;2.472649;102.9956;89.57557;1.229243;50.39664;-0.00172558
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_257.jpg;-8.162552;0;0;2.468822;103.0926;89.68517;1.12367;49.57779;359.9472
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_297.jpg;-9.951618;0;0;2.462576;103.1584;89.75606;1.022167;48.83429;359.8729
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_337.jpg;-11.83252;0;0;2.455255;103.2253;89.82492;0.8969619;47.93606;359.7624
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_384.jpg;-13.66785;0;0;2.447111;103.3277;89.92411;0.6686139;46.32438;359.5275
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_437.jpg;-15;0;0;2.433953;103.3974;89.98738;0.4930288;45.11301;359.328
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_480.jpg;-15;0;0;2.425741;103.4678;90.04871;0.2926775;43.8577;359.1186
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_521.jpg;-15;0;0;2.418026;103.5385;90.10799;0.05731218;42.59328;358.912
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_582.jpg;-15;0;0;2.40704;103.6459;90.19572;359.7577;40.79215;358.6996
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_651.jpg;-15;0;0;2.394362;103.7945;90.31248;359.6778;38.55317;358.7122
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_706.jpg;-15;0;0;2.376089;103.911;90.39764;359.8233;36.86919;358.889
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_747.jpg;-15;0;0;2.367615;103.9913;90.45091;359.9627;35.71249;358.9811
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_806.jpg;-15;0;0;2.347078;104.1132;90.5241;0.07511225;33.79128;359.0206
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_852.jpg;-15;0;0;2.341605;104.1949;90.56989;0.102638;32.48582;359.0135
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_905.jpg;-15;0;0;2.332774;104.318;90.63446;0.07719295;30.52993;358.9656
